1	148385829	148385963	snRNA
1	148388282	148388363	miRNA
1	148388490	148388651	snRNA
1	148402715	148402875	snRNA
1	148334612	148334767	snRNA
1	146376807	146376970	snRNA
1	147079746	147079870	snRNA
1	144560666	144560829	snRNA
1	144412576	144412740	snRNA
1	150236967	150237156	snRNA
1	112461770	112461833	miRNA
1	145465617	145465780	snRNA
1	101859851	101859957	snRNA
1	63186336	63186450	rRNA_pseudogene
1	119331397	119331525	snRNA
1	151545796	151545891	miRNA
1	112634719	112634784	snRNA
1	153012482	153012614	snoRNA
1	146052081	146052244	snRNA
1	151527831	151527938	snoRNA
1	153689705	153689793	miRNA
1	145850587	145850645	miRNA
1	159178473	159178559	rRNA_pseudogene
1	148939739	148939817	snRNA
1	153331622	153331728	snRNA
1	164980035	164980137	snRNA
1	120571120	120571264	snRNA
1	169067264	169067364	rRNA_pseudogene
1	179576268	179576349	snRNA
1	166042244	166042350	rRNA_pseudogene
1	182982212	182982318	snRNA
1	168263375	168263481	snRNA
1	174996524	174996629	snRNA
1	164351273	164351388	snRNA
1	185434244	185434305	snRNA
1	163923670	163923873	snoRNA
1	194488103	194488205	snRNA
1	185014951	185015067	rRNA_pseudogene
1	200008505	200008607	snRNA
1	172613428	172613534	snRNA
1	154295503	154295601	snRNA
1	168375524	168375621	miRNA
1	176217541	176217602	snRNA
1	218129795	218129952	snRNA
1	166154743	166154798	miRNA
1	154288460	154288527	snoRNA
1	199888159	199888261	snRNA
1	180758722	180758817	snRNA
1	148193716	148193838	rRNA_pseudogene
1	179196473	179196579	snoRNA
1	172138808	172138888	miRNA
1	178753654	178753772	snoRNA
1	198858873	198858982	miRNA
1	172366540	172366646	snRNA
1	198859044	198859153	miRNA
1	176243862	176244029	snRNA
1	162157107	162157182	miRNA
1	179201487	179201627	snoRNA
1	212352816	212352950	snoRNA
1	164639565	164639671	snRNA
1	215630026	215630117	snoRNA
1	162338643	162338742	rRNA_pseudogene
1	167998660	167998726	miRNA
1	162342546	162342640	miRNA
1	171101728	171101806	miRNA
1	171101739	171101798	miRNA
1	200014689	200014795	snRNA
1	196582413	196582481	miRNA
1	178677749	178677834	miRNA
1	234593275	234593402	snoRNA
1	170151378	170151462	miRNA
1	200054061	200054165	snRNA
1	233448626	233448781	snRNA
1	235915415	235915521	snRNA
1	209623444	209623510	miRNA
1	170151378	170151462	miRNA
1	181771566	181771644	rRNA_pseudogene
1	235127803	235127937	snoRNA
1	233624152	233624219	miRNA
1	234306467	234306539	miRNA
1	219962652	219962865	snoRNA
1	120126974	120127074	snRNA
1	148739379	148739479	snRNA
1	165907921	165907976	miRNA
1	154193665	154193743	miRNA
1	149162783	149162944	snRNA
1	209432133	209432242	miRNA
1	205448302	205448398	miRNA
1	243081156	243081259	snRNA
1	238325687	238325788	snRNA
1	221837334	221837437	snRNA
1	246189014	246189118	snRNA
1	202003124	202003236	miRNA
1	235190034	235190116	miRNA
1	160392768	160392909	snRNA
1	203318996	203319099	snRNA
1	154297650	154297748	snRNA
1	231281414	231281524	rRNA_pseudogene
1	245023015	245023118	snRNA
1	231670635	231670750	snRNA
1	180438314	180438390	miRNA
1	202410108	202410207	snRNA
1	201719508	201719627	miRNA
1	223690051	223690114	snRNA
1	248912690	248912795	snRNA
1	177029363	177029445	miRNA
1	154975693	154975783	miRNA
1	227941590	227941683	miRNA
1	189666149	189666256	rRNA_pseudogene
1	178560913	178561029	rRNA_pseudogene
1	182327068	182327174	snRNA
1	212025561	212025682	snoRNA
1	201978461	201978595	snoRNA
1	205566716	205566799	snRNA
1	167005959	167006077	rRNA_pseudogene
1	184821428	184821489	snRNA
1	218541690	218541899	snoRNA
1	235853000	235853060	miRNA
1	205731221	205731352	snoRNA
1	163468496	163468605	rRNA_pseudogene
1	220117853	220117962	miRNA
1	219761789	219761875	rRNA_pseudogene
1	210374154	210374267	snRNA
1	246833448	246833529	snoRNA
1	201733406	201733505	snRNA
1	223976146	223976249	snRNA
1	237471119	237471191	miRNA
1	245043928	245044032	snRNA
1	220118157	220118241	miRNA
1	202527310	202527427	snoRNA
1	212077613	212077685	miRNA
1	237555040	237555171	snoRNA
1	163509484	163509595	rRNA_pseudogene
1	201808611	201808702	miRNA
1	201863373	201863447	miRNA
1	227561181	227561300	rRNA_pseudogene
1	182944365	182944490	rRNA_pseudogene
1	236267780	236267958	snRNA
1	205595041	205595147	snRNA
1	245133927	245134090	snRNA
1	244954858	244954963	snRNA
1	248826377	248826443	miRNA
1	172138798	172138907	miRNA
1	172144535	172144644	miRNA
1	220200538	220200619	miRNA
1	220200546	220200676	snoRNA
1	186311825	186311928	snRNA
1	154259727	154259862	snoRNA
1	192716328	192716390	miRNA
1	20633679	20633788	miRNA
1	193057281	193057415	snoRNA
1	193136503	193136583	miRNA
1	241132272	241132346	miRNA
1	159851906	159851972	snoRNA
1	159899979	159900079	miRNA
1	31758660	31758735	miRNA
1	116278606	116278821	snoRNA
1	116413766	116413869	snRNA
1	155195177	155195272	miRNA
1	67196140	67196243	snRNA
1	67267601	67267726	snRNA
1	67417214	67417318	snRNA
1	67541127	67541233	snRNA
1	207708898	207708981	rRNA
1	207801852	207801939	miRNA
1	207802443	207802523	miRNA
1	10163268	10163374	snRNA
1	10227718	10227803	miRNA
1	10298966	10299072	snRNA
1	203729581	203729705	snoRNA
1	231019828	231019924	miRNA
1	247201967	247202060	miRNA
1	247204570	247204661	rRNA_pseudogene
1	247607126	247607201	snRNA
1	8292157	8292263	snRNA
1	155894281	155894386	snRNA
1	155919909	155920045	snoRNA
1	155951273	155951336	miRNA
1	156192063	156192203	snoRNA
1	156420341	156420429	miRNA
1	11908152	11908271	snRNA
1	11909808	11909927	snRNA
1	12029158	12029222	miRNA
1	12077881	12077984	snRNA
1	12166943	12167038	miRNA
1	12191713	12191773	miRNA
1	161227186	161227261	miRNA
1	161401289	161401395	snRNA
1	148014417	148014583	snRNA
1	148038753	148038916	snRNA
1	232700204	232700308	snRNA
1	64028894	64029000	snRNA
1	25906362	25906454	miRNA
1	44390722	44390823	snRNA
1	44545493	44545552	miRNA
1	44721786	44721902	snRNA
1	44731055	44731170	snRNA
1	44775864	44775943	snoRNA
1	44776490	44776593	snoRNA
1	44777843	44777912	snoRNA
1	44778390	44778456	snoRNA
1	44778390	44778458	snoRNA
1	44819883	44819997	snRNA
1	44932323	44932431	rRNA_pseudogene
1	6540854	6540964	snRNA
1	22633258	22633366	miRNA
1	22719517	22719598	miRNA
1	27675603	27675709	snRNA
1	27693731	27693835	snRNA
1	27824538	27824643	snRNA
1	16858949	16859021	miRNA
1	16873708	16873851	snRNA
1	16895980	16896143	snRNA
1	17277889	17277975	miRNA
1	85592280	85592356	snoRNA
1	222503632	222503735	snRNA
1	42991438	42991544	snRNA
1	43023549	43023637	snRNA
1	153962351	153962420	miRNA
1	154039916	154040022	snRNA
1	154104521	154104592	miRNA
1	155346350	155346445	miRNA
1	155358712	155358818	snRNA
1	155419397	155419500	snRNA
1	143652050	143652215	snRNA
1	143699456	143699619	snRNA
1	143720510	143720644	snRNA
1	143729407	143729570	snRNA
1	143791542	143791687	snRNA
1	43448539	43448611	miRNA
1	229535064	229535189	snRNA
1	229549905	229550022	rRNA_pseudogene
1	93488333	93488452	rRNA_pseudogene
1	224179641	224179767	snoRNA
1	224257004	224257141	miRNA
1	224305380	224305483	snRNA
1	224398227	224398311	miRNA
1	39567374	39567508	snoRNA
1	39723566	39723627	snRNA
1	150492345	150492410	miRNA
1	150551929	150552014	miRNA
1	150600539	150600659	snoRNA
1	150608507	150608623	snRNA
1	150701866	150701972	snRNA
1	228097263	228097341	miRNA
1	228397048	228397109	miRNA
1	228462074	228462152	miRNA
1	228555793	228555901	rRNA_pseudogene
1	228558296	228558339	rRNA_pseudogene
1	220825776	220825893	snRNA
1	173921070	173921200	rRNA_pseudogene
1	173969318	173969436	rRNA_pseudogene
1	111650431	111650537	snRNA
1	161141208	161141336	snoRNA
1	39120940	39121043	snRNA
1	39154164	39154296	rRNA_pseudogene
1	111041834	111041925	rRNA_pseudogene
1	154338743	154338802	snRNA
1	150812591	150812698	snRNA
1	109591534	109591640	snRNA
1	109598893	109598967	miRNA
1	230820250	230820358	rRNA_pseudogene
1	75787072	75787150	snoRNA
1	75787889	75787972	snoRNA
1	75789477	75789548	snoRNA
1	43364648	43364715	miRNA
1	243346176	243346255	miRNA
1	51059837	51059905	miRNA
1	51060018	51060103	miRNA
1	51382308	51382414	snRNA
1	51538625	51538729	snRNA
1	758233	758336	snRNA
1	1167104	1167198	miRNA
1	1167863	1167952	miRNA
1	1169005	1169087	miRNA
1	100281241	100281308	miRNA
1	32086949	32087007	miRNA
1	92837289	92837383	snoRNA
1	92840719	92840851	snoRNA
1	92846059	92846182	snoRNA
1	92969604	92969710	snRNA
1	93010257	93010351	snRNA
1	20841241	20841302	snRNA
1	20988314	20988432	miRNA
1	223373822	223373956	snRNA
1	232832017	232832187	snRNA
1	13623184	13623284	rRNA_pseudogene
1	228610268	228610386	rRNA
1	228612509	228612627	rRNA
1	228614750	228614868	rRNA
1	228616991	228617109	rRNA
1	228619232	228619350	rRNA
1	228621447	228621565	rRNA
1	228623667	228623785	rRNA
1	228625909	228626027	rRNA
1	228628148	228628266	rRNA
1	228630390	228630508	rRNA
1	228632631	228632749	rRNA
1	228634871	228634989	rRNA
1	228637096	228637214	rRNA
1	228639337	228639455	rRNA
1	228641568	228641686	rRNA
1	228643809	228643927	rRNA
1	228646040	228646158	rRNA
1	228647912	228648032	rRNA_pseudogene
1	228652436	228652560	snoRNA
1	149636766	149636929	snRNA
1	149700151	149700296	snRNA
1	200933345	200933447	snRNA
1	84277321	84277457	snoRNA
1	204707320	204707430	rRNA_pseudogene
1	225741275	225741380	snRNA
1	225922080	225922142	miRNA
1	11152350	11152452	snRNA
1	156936131	156936244	miRNA
1	240653367	240653477	snRNA
1	151629324	151629430	snRNA
1	151747597	151747700	snRNA
1	229383128	229383188	snRNA
1	28481362	28481480	snRNA
1	28507366	28507571	snoRNA
1	28508559	28508762	snoRNA
1	28578749	28578822	snoRNA
1	28579764	28579893	snoRNA
1	28580381	28580512	snoRNA
1	28580920	28581054	snoRNA
1	28580920	28581056	snoRNA
1	28648600	28648733	snRNA
1	204562413	204562521	rRNA_pseudogene
1	35310274	35310425	snoRNA
1	92700819	92700934	snRNA
1	17369	17436	miRNA
1	30366	30503	miRNA
1	157784	157887	snRNA
1	71067631	71067716	miRNA
1	151022746	151022852	snRNA
1	66628440	66628517	miRNA
1	16514122	16514285	snRNA
1	16534081	16534224	snRNA
1	16666785	16666948	snRNA
1	3127975	3128035	miRNA
1	21987816	21987919	snRNA
1	22010985	22011088	snRNA
1	22266239	22266300	miRNA
1	206080239	206080324	snoRNA
1	206474803	206474864	miRNA
1	16740516	16740679	snRNA
1	33332393	33332492	miRNA
1	36402721	36402859	snRNA
1	36418450	36418578	snoRNA
10	2199387	2199488	snRNA
10	3991160	3991259	miRNA
10	5093408	5093543	snoRNA
10	4514952	4515057	snRNA
10	5004710	5004842	snoRNA
10	2098167	2098269	snRNA
10	2076019	2076089	miRNA
10	8656716	8656831	rRNA_pseudogene
10	6152196	6152277	miRNA
10	6152207	6152262	miRNA
10	4962436	4962568	snoRNA
10	11923181	11923288	snRNA
10	12924679	12924785	rRNA_pseudogene
10	13217269	13217375	snRNA
10	12130760	12130816	miRNA
10	6017054	6017194	snoRNA
10	16005808	16005923	snoRNA
10	16207821	16207927	snRNA
10	16476003	16476164	snRNA
10	14663395	14663494	rRNA_pseudogene
10	19792998	19793101	snRNA
10	19598247	19598463	snoRNA
10	19633683	19633812	rRNA_pseudogene
10	17845107	17845193	miRNA
10	14383200	14383277	miRNA
10	14436576	14436661	miRNA
10	21661635	21661741	snRNA
10	12415928	12416000	snoRNA
10	12456483	12456631	snRNA
10	12578753	12578823	miRNA
10	12653138	12653197	miRNA
10	12725254	12725353	miRNA
10	23166985	23167101	snoRNA
10	12116280	12116379	snRNA
10	24275685	24275781	miRNA
10	23393405	23393467	miRNA
10	26509589	26509704	rRNA_pseudogene
10	25813811	25813917	rRNA_pseudogene
10	22787393	22787499	snRNA
10	22997255	22997358	rRNA_pseudogene
10	29545004	29545097	miRNA
10	29575306	29575381	snoRNA
10	29602264	29602346	miRNA
10	29711915	29712008	snRNA
10	28874393	28874507	rRNA_pseudogene
10	25819363	25819426	snRNA
10	32394558	32394665	snRNA
10	32173684	32173744	snRNA
10	34942969	34943075	snRNA
10	35079598	35079680	miRNA
10	35231331	35231394	snRNA
10	35641172	35641252	miRNA
10	35250959	35251052	snRNA
10	34926775	34926882	snRNA
10	36438661	36438788	snoRNA
10	35135443	35135502	snRNA
10	38423625	38423728	snRNA
10	38043873	38043975	snRNA
10	42605158	42605263	snRNA
10	42832447	42832550	snRNA
10	45164014	45164088	miRNA
10	43417249	43417438	snoRNA
10	43458065	43458129	snRNA
10	47532352	47532467	rRNA_pseudogene
10	45188790	45188896	snRNA
10	51299573	51299655	miRNA
10	53458197	53458288	rRNA_pseudogene
10	56595963	56596031	snoRNA
10	63110139	63110246	snRNA
10	57304479	57304559	miRNA
10	48985512	48985587	miRNA
10	46807458	46807573	rRNA_pseudogene
10	60912765	60912927	snRNA
10	63372957	63373048	miRNA
10	68461407	68461525	rRNA_pseudogene
10	68759318	68759414	miRNA
10	68755172	68755238	snoRNA
10	73126080	73126207	snoRNA
10	73279062	73279168	snRNA
10	76835377	76835502	snoRNA
10	72721029	72721100	miRNA
10	75552458	75552553	miRNA
10	76260800	76260903	snRNA
10	78367507	78367623	snoRNA
10	77776951	77777055	snRNA
10	84003332	84003479	snRNA
10	85537379	85537483	snRNA
10	83067962	83068071	snRNA
10	86052448	86052566	rRNA_pseudogene
10	86264694	86264788	miRNA
10	83764358	83764464	snRNA
10	89063335	89063411	miRNA
10	89063336	89063410	miRNA
10	82340771	82340876	snRNA
10	87503881	87503954	miRNA
10	92076242	92076365	snoRNA
10	96112747	96112851	snRNA
10	96619376	96619483	rRNA_pseudogene
10	100237156	100237302	snoRNA
10	100258571	100258677	snRNA
10	102803929	102804031	snRNA
10	101307529	101307718	snRNA
10	98924499	98924568	miRNA
10	96064315	96064399	miRNA
10	102868421	102868519	snRNA
10	104268336	104268405	miRNA
10	107461560	107461669	rRNA_pseudogene
10	109184934	109185001	snRNA
10	105534659	105534765	snRNA
10	109869858	109869992	snRNA
10	110988926	110989013	miRNA
10	113820459	113820590	snoRNA
10	110761142	110761242	rRNA_pseudogene
10	113353425	113353484	snRNA
10	110898090	110898155	miRNA
10	112634170	112634254	miRNA
10	101622859	101622965	snRNA
10	116538183	116538276	snRNA
10	104048089	104048186	miRNA
10	114969460	114969568	snRNA
10	101364845	101365035	snRNA
10	114111414	114111517	snRNA
10	117167678	117167774	miRNA
10	113777993	113778054	miRNA
10	109239639	109239746	snRNA
10	106970021	106970150	rRNA_pseudogene
10	101601417	101601497	miRNA
10	101601417	101601497	miRNA
10	104218789	104218883	miRNA
10	125890566	125890678	snRNA
10	114174105	114174179	miRNA
10	119060011	119060138	snoRNA
10	126779702	126779774	snoRNA
10	119060983	119061111	snoRNA
10	125819740	125819822	miRNA
10	125032783	125032870	miRNA
10	122345690	122345793	snRNA
10	119377972	119378043	miRNA
10	130962588	130962668	miRNA
10	126145474	126145582	rRNA_pseudogene
10	122416965	122417067	miRNA
10	102436512	102436584	miRNA
10	102591524	102591630	snRNA
10	21321961	21322067	snRNA
10	90922731	90922835	snRNA
10	49954214	49954414	snoRNA
10	49979665	49979780	rRNA_pseudogene
10	129843299	129843374	miRNA
10	20551970	20552046	miRNA
10	21496562	21496641	miRNA
10	21564471	21564577	snRNA
10	26789017	26789157	snoRNA
10	26790540	26790646	snRNA
10	27088321	27088427	snRNA
10	27193358	27193500	snRNA
10	27232255	27232316	snRNA
10	96743167	96743273	snRNA
10	96828669	96828764	miRNA
10	93510548	93510680	rRNA_pseudogene
10	103312436	103312568	snRNA
10	103394253	103394401	miRNA
10	94155639	94155745	snRNA
10	154831	154943	rRNA_pseudogene
10	282015	282125	rRNA_pseudogene
10	77587049	77587159	rRNA_pseudogene
10	48040462	48040577	rRNA_pseudogene
10	30299569	30299673	snRNA
10	30368597	30368665	miRNA
10	68911653	68911759	snRNA
10	73529051	73529157	snRNA
10	73706490	73706613	rRNA_pseudogene
10	45984610	45984810	snoRNA
10	27315120	27315226	snRNA
10	27335501	27335607	snRNA
10	31259599	31259704	rRNA_pseudogene
10	54452423	54452511	snRNA
10	54607874	54607957	miRNA
10	72180858	72180989	snoRNA
10	72391964	72392069	snRNA
10	24640166	24640284	rRNA_pseudogene
10	45856307	45856422	rRNA_pseudogene
10	68846805	68846911	snRNA
10	71790747	71790800	miRNA
10	71844735	71844794	snRNA
10	86488446	86488549	snRNA
10	98395218	98395307	miRNA
10	98431292	98431360	miRNA
10	119958513	119958592	miRNA
10	50590652	50590712	snRNA
10	87994618	87994695	snoRNA
10	100974985	100975084	miRNA
10	28289258	28289350	miRNA
10	28408039	28408251	snoRNA
10	28652630	28652755	snRNA
10	28667919	28668025	snRNA
10	28760699	28760803	snRNA
10	133247511	133247620	miRNA
10	133371556	133371663	miRNA
10	86889569	86889733	snRNA
10	87041238	87041341	snRNA
10	112299612	112299688	miRNA
10	112299612	112299690	miRNA
10	37135237	37135343	snRNA
10	13727796	13727916	rRNA_pseudogene
10	89592747	89592827	miRNA
10	42997563	42997681	miRNA
10	43341786	43341910	snRNA
10	7486703	7486809	snRNA
10	641689	641778	miRNA
10	67403351	67403410	miRNA
10	67808502	67808608	snRNA
10	67858818	67858871	snRNA
11	2134134	2134209	miRNA
11	2173063	2173138	miRNA
11	1256605	1256670	miRNA
11	2321718	2321827	snRNA
11	11656651	11656722	miRNA
11	11783135	11783222	miRNA
11	14134986	14135100	rRNA_pseudogene
11	13907484	13907590	rRNA_pseudogene
11	15481808	15481893	snoRNA
11	7234766	7234837	miRNA
11	14478892	14478953	snRNA
11	17115652	17115763	snRNA
11	15969533	15969621	miRNA
11	18387787	18387860	miRNA
11	21000881	21000997	rRNA_pseudogene
11	21383801	21383909	rRNA_pseudogene
11	19401872	19401981	rRNA_pseudogene
11	19575310	19575372	miRNA
11	19591156	19591291	snoRNA
11	19760004	19760083	miRNA
11	23849778	23849882	snRNA
11	27514970	27515047	miRNA
11	27521605	27521726	rRNA_pseudogene
11	28056815	28056910	miRNA
11	22688351	22688435	rRNA_pseudogene
11	17074654	17074744	snoRNA
11	17075779	17075868	snoRNA
11	23419105	23419190	miRNA
11	32081764	32081973	snoRNA
11	37702125	37702220	snoRNA
11	39261107	39261213	snRNA
11	36010098	36010204	miRNA
11	41122907	41123012	snRNA
11	28477481	28477548	miRNA
11	43559656	43559753	miRNA
11	43581394	43581483	miRNA
11	46451805	46451889	miRNA
11	46451807	46451887	miRNA
11	47179611	47179737	miRNA
11	46753125	46753192	miRNA
11	46758766	46758873	snoRNA
11	46762389	46762499	snoRNA
11	48096782	48096858	miRNA
11	59595077	59595158	miRNA
11	65147584	65147778	snRNA
11	65649192	65649253	miRNA
11	65129916	65129978	miRNA
11	65444458	65444557	miRNA
11	65636310	65636369	miRNA
11	67895631	67895737	snRNA
11	68032864	68032922	miRNA
11	68033897	68033981	miRNA
11	70075363	70075469	snRNA
11	66919762	66919823	snRNA
11	67045643	67045708	miRNA
11	66934434	66934506	miRNA
11	74720268	74720337	miRNA
11	68044794	68044957	miRNA
11	74968189	74968292	snRNA
11	70283955	70284070	miRNA
11	75934936	75935039	rRNA_pseudogene
11	80527960	80528066	snRNA
11	78579255	78579356	snRNA
11	79402022	79402109	miRNA
11	72869544	72869650	snRNA
11	77566934	77566994	snRNA
11	79422169	79422226	miRNA
11	81890741	81890836	miRNA
11	87606783	87606885	snRNA
11	72783530	72783592	miRNA
11	88612805	88612911	snRNA
11	72615063	72615130	miRNA
11	72621766	72621827	snRNA
11	87648489	87648549	snRNA
11	86153227	86153334	snRNA
11	94466495	94466580	miRNA
11	97657464	97657582	rRNA_pseudogene
11	90118391	90118461	snoRNA
11	101519820	101519905	miRNA
11	93731502	93731574	snoRNA
11	93721542	93721621	snoRNA
11	93721797	93721866	snoRNA
11	93730513	93730646	snoRNA
11	93730979	93731099	snoRNA
11	93732004	93732133	snoRNA
11	93732361	93732499	snoRNA
11	93733228	93733300	snoRNA
11	93733466	93733597	snoRNA
11	93733674	93733764	miRNA
11	93735111	93735236	snoRNA
11	102313722	102313829	snRNA
11	102057854	102057960	rRNA
11	104252591	104252651	miRNA
11	103849906	103849980	miRNA
11	90555774	90555857	miRNA
11	109263494	109263564	snoRNA
11	111040098	111040208	rRNA_pseudogene
11	115627082	115627185	snoRNA
11	90869121	90869202	miRNA
11	109120878	109120986	rRNA_pseudogene
11	105824634	105824770	snRNA
11	111383092	111383219	snRNA
11	113859346	113859449	snRNA
11	112352556	112352662	snRNA
11	105974826	105974931	snRNA
11	112602354	112602452	snoRNA
11	111512938	111513021	miRNA
11	111513439	111513515	miRNA
11	112977353	112977420	snRNA
11	111347757	111347824	miRNA
11	118910708	118910787	miRNA
11	118702342	118702447	snRNA
11	122579205	122579307	snRNA
11	123301390	123301523	snoRNA
11	122726208	122726311	snoRNA
11	118593988	118594093	snRNA
11	122004355	122004451	snRNA
11	123381440	123381512	miRNA
11	115128218	115128373	snoRNA
11	122927034	122927173	snRNA
11	125277552	125277657	snRNA
11	130666735	130666803	miRNA
11	125574719	125574818	snRNA
11	124636459	124636592	rRNA_pseudogene
11	125649746	125649887	snRNA
11	122099757	122099844	miRNA
11	122146522	122146593	miRNA
11	122152229	122152308	miRNA
11	122449210	122449331	snRNA
11	122451474	122451599	snRNA
11	118644000	118644079	miRNA
11	133898504	133898581	miRNA
11	132525809	132525887	snRNA
11	123058077	123058161	snoRNA
11	123058909	123058995	snoRNA
11	123059335	123059422	snoRNA
11	128522390	128522449	miRNA
11	113450023	113450088	miRNA
11	119656311	119656416	snRNA
11	75335092	75335186	miRNA
11	75400391	75400538	snoRNA
11	75404421	75404566	snoRNA
11	64341849	64341904	miRNA
11	64368602	64368703	miRNA
11	64891137	64891246	miRNA
11	64891355	64891439	miRNA
11	64898363	64898437	miRNA
11	64902387	64902455	miRNA
11	65018505	65018570	miRNA
11	4756645	4756797	snoRNA
11	811681	811814	snoRNA
11	128993237	128993340	snRNA
11	111928400	111928508	rRNA_pseudogene
11	112032499	112032598	snRNA
11	948421	948524	snRNA
11	1859464	1859536	miRNA
11	1880045	1880147	miRNA
11	1996759	1996831	miRNA
11	6016996	6017114	rRNA_pseudogene
11	131385249	131385363	snRNA
11	34941837	34941920	miRNA
11	63882587	63882685	snRNA
11	63970470	63970576	snRNA
